nickname,userProvince,userLevelName,userClientShow,isMobile,score,evaluation,creationTime,referenceTime,days,referenceId,content
"j***x","北京","钻石会员","来自京东Android客户端","True","3","中评","2015-10-20 10:56:34","2015-06-17 17:01:50","125","1015650","洗衣服很响，内玻璃门上容易很脏"
"不***屁","四川","钻石会员","","False","5","好评","2015-10-20 09:15:47","2015-06-18 00:10:00","124","1015650","脱水的声音大了点，由于自己没有洗过衣服，都是女王大人在用，具体的感受就不知了"
"gy有你我很幸福","广东","钻石会员","","False","5","好评","2015-10-19 22:30:10","2015-10-06 13:12:04","13","1015650","便宜，大家合买的！"
"Z***羽","福建","金牌会员","来自京东Android客户端","True","5","好评","2015-10-19 20:43:01","2015-08-14 18:16:19","66","1015650","好评。帮朋友买的。不错用。"
"物***坑","","钻石会员","来自京东Android客户端","True","5","好评","2015-10-19 19:24:36","2015-10-13 18:35:23","6","1015650","送人的没看到实物。。。。。。。。。。。"
"T***T","陕西","银牌会员","","False","4","好评","2015-10-19 19:05:09","2015-06-18 15:54:03","123","1015650","噪音还是有的，标准洗衣时间较长"
"楊尐毛","北京","钻石会员","","False","5","好评","2015-10-19 17:07:11","2015-05-30 21:07:05","142","1015650","还不错，使用挺方便的，大小合适"
"雨***q","广东","金牌会员","来自京东Android客户端","True","5","好评","2015-10-19 16:28:50","2015-10-11 13:50:58","8","1015650","很好的货，一开始抱着试一下的心态买的，结果也没令我失望！"
"白***1","","金牌会员","","False","5","好评","2015-10-19 15:46:57","2015-10-07 20:01:39","12","1015650","操作简单，噪音不大，质量好"
"vzcl","广东","钻石会员","","False","5","好评","2015-10-19 15:04:49","2015-10-08 14:29:48","11","1015650","外观很经典，入门款够用，品牌足够大，服务还不错，有条件的话可以再套一个洗衣柜上去"
"淘呀淘呀淘呀","广东","金牌会员","","False","5","好评","2015-10-19 13:47:12","2015-06-18 20:37:25","123","1015650","用了一年多了，中间操作不正确出了一些小问题，客服和售后都很耐心的回复，不错。"
"jd513653xlx","重庆","钻石会员","","False","5","好评","2015-10-19 13:37:09","2015-08-13 08:02:29","67","1015650","东西不错，再便宜点"
"z***2","湖北","钻石会员","","False","5","好评","2015-10-19 11:38:37","2015-10-12 10:59:51","7","1015650","习惯好评！待用后再评价~~~"
"c***x","","金牌会员","","False","5","好评","2015-10-19 11:32:17","2015-10-09 10:29:30","10","1015650","用了几天，还不错。"
"y***i","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-19 11:31:24","2015-10-17 12:22:31","2","1015650","不错的洗衣机，功能家用足矣。声音震动什么的在接受范围内。需要给送货师傅点个赞，我家5楼，师傅一个人背上来满头大汗，赶紧给倒了杯水，为了生存都不容易。机器和送货都给满分。"
"jd_儍儍辈孓","","金牌会员","来自京东iPhone客户端","True","1","差评","2015-10-19 09:31:33","2015-06-18 11:21:49","123","1015650","八月份买的，到现在用了还不到5次。每次用的时候抖动的那是相当的厉害啊，洗衣服的时候脸盆放在上面都会被甩飞。都不敢在晚上洗衣服，噪声太大，担心被邻居投诉。叫了售后上门看，售后却说因为这洗衣机太便宜了，都是这样子的。海尔怎么说也是一个老品牌了，也太让人失望了！"
"j***8","上海","金牌会员","来自京东Android客户端","True","5","好评","2015-10-19 08:14:00","2015-08-30 19:36:15","50","1015650","洗衣很方便，性价比高，不错"
"牟***光","辽宁","钻石会员","","False","5","好评","2015-10-19 05:57:55","2015-08-13 08:51:15","67","1015650","好"
"v***X","陕西","钻石会员","来自京东Android客户端","True","5","好评","2015-10-18 18:25:34","2015-08-17 08:56:07","62","1015650","就按呀不不不哈哈哈哈哈哈来了交话费发动机不急不急不"
"5***甜","广东","金牌会员","来自京东iPhone客户端","True","5","好评","2015-10-18 17:35:07","2015-10-15 22:39:07","3","1015650","刚刚收到，感觉挺好，用过之后再来评"
"Y***兔","广东","钻石会员","来自京东Android客户端","True","5","好评","2015-10-18 13:49:42","2015-06-18 07:10:49","122","1015650","洗衣机脱水时好抖，要有一个人固定扶住才可以，不知道亲们有什么好招请教一下，其他用得都不错"
"后***了","吉林","金牌会员","","False","5","好评","2015-10-18 10:58:59","2015-08-15 21:15:35","64","1015650","用了一段时间来评价的，效果不错，这款等了好久才有货，不错"
"j***o","浙江","金牌会员","来自京东Android客户端","True","5","好评","2015-10-18 10:58:35","2015-10-12 12:05:43","6","1015650","由于给儿子买，他喜欢小点，一个电话马上退了，大牌服务靠得牢"
"j***n","北京","金牌会员","来自京东Android客户端","True","5","好评","2015-10-18 09:57:02","2015-10-10 20:05:13","8","1015650","挺好的，以后还可能买。"
"jd_沈荣93","北京","钻石会员","来自京东iPhone客户端","True","5","好评","2015-10-18 09:30:30","2015-10-13 09:20:41","5","1015650","洗衣机用了几次了，整体感觉不错。"
"s***8","上海","钻石会员","来自京东iPhone客户端","True","1","差评","2015-10-18 07:59:51","2015-10-07 20:50:29","11","1015650","机器声音很大 安装人员态度非常差 没安装就要求签单 不签还给脸色看 配套管子故意说没有 要自己去外面购买 厂家的管理实在不行"
"j***c","江苏","钻石会员","来自京东Android客户端","True","5","好评","2015-10-17 22:08:40","2015-10-04 10:37:08","13","1015650","发来就是坏的，不过海尔服务真心不错，1小时师傅就过来处理了，给5星支持下"
"j***r","湖南","银牌会员","来自京东iPhone客户端","True","5","好评","2015-10-17 21:55:26","2015-05-14 10:24:06","156","1015650","海尔服务很好虽然最后什么都没有买"
"jdpeizho","陕西","金牌会员","来自京东Android客户端","True","5","好评","2015-10-17 18:13:44","2015-07-04 18:10:16","105","1015650","好非常好，唯一的缺憾就是甩干时机器声音有那么一点点大"
"jd189609mxr","福建","金牌会员","","False","5","好评","2015-10-17 17:27:28","2015-05-11 20:39:55","159","1015650","好用"
"4***7","广东","钻石会员","来自京东iPad客户端","True","5","好评","2015-10-17 16:53:05","2015-07-18 10:12:03","91","1015650","超值&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;值得推荐"
"邱***仔","","钻石会员","来自京东iPhone客户端","True","5","好评","2015-10-17 15:31:48","2015-10-02 12:21:51","15","1015650","。。。。。。。。。。。。"
"小***0","","钻石会员","来自京东iPhone客户端","True","5","好评","2015-10-17 13:53:34","2015-10-15 13:38:48","2","1015650","刚拿到 还没用 也不知怎么样"
"a***1","","银牌会员","","False","4","好评","2015-10-17 08:49:19","2015-10-07 17:58:12","10","1015650","不错"
"王***2","上海","银牌会员","来自京东Android客户端","True","5","好评","2015-10-17 03:00:53","2015-10-11 00:03:57","6","1015650","新买的洗了两次就漏水，声音太大，大的受不了，洗的太慢，家里用的电器全是海尔的，这次太让我失望了，果断退货。"
"闲着就逛逛","江苏","PLUS会员","","False","5","好评","2015-10-17 00:30:04","2015-05-08 14:10:35","162","1015650","用着很好！"
"Z***1","江苏","钻石会员","来自京东iPhone客户端","True","3","中评","2015-10-16 23:27:31","2015-06-03 09:58:13","135","1015650","甩干时的动静实在是太大了！把阳台的地砖都快震碎了！"
"特***静","黑龙江","金牌会员","来自京东iPhone客户端","True","5","好评","2015-10-16 22:28:15","2015-10-09 22:42:11","7","1015650","价格合理，信赖海尔品牌"
"程***奈","上海","金牌会员","来自京东Android客户端","True","5","好评","2015-10-16 20:21:21","2015-09-03 15:32:55","43","1015650","洗衣机很好用，也很大"
"l***0","广东","金牌会员","来自京东iPad客户端","True","5","好评","2015-10-16 19:32:46","2015-08-16 18:28:42","61","1015650","洗衣机很静音，老板娘很喜欢"
"JD-DAWANG","重庆","钻石会员","","False","1","差评","2015-10-16 11:41:17","2015-09-28 14:58:49","18","1015650","买来不到半个月，洗衣桶不转动，出问题了"
"龅***土","北京","钻石会员","","False","5","好评","2015-10-16 11:10:13","2015-04-27 22:19:45","172","1015650","很喜欢，值得信赖"
"T***g","广东","钻石会员","","False","5","好评","2015-10-16 09:49:04","2015-10-13 12:13:51","3","1015650","效果一般，声音大，时间久"
"E***h","四川","钻石会员","","False","5","好评","2015-10-16 00:44:16","2015-10-03 17:19:37","13","1015650","相信海尔。希望能多用几年吧。"
"sanliangho","广东","钻石会员","","False","5","好评","2015-10-15 23:07:38","2015-09-25 12:55:29","20","1015650","物流速度很快物流速度很快物流速度很快物流速度很快物流速度很快物流速度很快物流速度很快物流速度很快"
"绦***9","广东","PLUS会员[试用]","来自京东Android客户端","True","5","好评","2015-10-15 21:59:16","2015-07-25 16:42:02","82","1015650","东西一买回来就试用了很不错"
"m***3","天津","金牌会员","来自京东iPad客户端","True","5","好评","2015-10-15 20:50:28","2015-10-04 20:48:28","11","1015650","挺好的不错"
"w***0","北京","金牌会员","来自京东iPhone客户端","True","5","好评","2015-10-15 20:49:54","2015-09-23 19:58:42","22","1015650","很好的东西，一如既往物美价廉，还会再次采购！"
"jdyorele","上海","金牌会员","","False","4","好评","2015-10-15 19:21:20","2015-05-14 21:27:42","154","1015650","其他都不错，就是脱水声音比较大，比原来买的海尔滚筒差多了。"
"j***b","","银牌会员","来自京东Android客户端","True","1","差评","2015-10-15 18:35:45","2015-10-10 16:48:21","5","1015650","洗衣声音太大了，，，"
"京***罪","福建","金牌会员","来自京东iPhone客户端","True","5","好评","2015-10-15 18:13:01","2015-06-18 00:02:11","119","1015650","很好。好不错?
。。。。。。。。。。。。。。。。。"
"jd_liyues861","北京","金牌会员","","False","5","好评","2015-10-15 11:53:22","2015-10-12 11:18:34","3","1015650","东西试了一下，操作挺简单，用的挺好的！"
"邹***益","北京","钻石会员","","False","5","好评","2015-10-15 09:41:44","2015-06-18 12:48:44","119","1015650","很好"
"jd805502nkt","","钻石会员","","False","3","中评","2015-10-15 09:29:21","2015-07-01 13:48:51","106","1015650","脱水声音不是一般的小啊，而且时间也不能自己调节，很不方便，每次洗衣服都要把门窗关紧，就怕吵到隔壁邻居"
"j***w","四川","PLUS会员","来自京东Android客户端","True","5","好评","2015-10-14 22:29:01","2015-10-03 18:09:08","11","1015650","已经用了一个多星期了，没问题！"
"王***一","江苏","金牌会员","来自京东iPhone客户端","True","5","好评","2015-10-14 21:46:18","2015-10-03 08:34:08","11","1015650","使用很方便 就是有点抖
"
"gydjEKWCTNMU","","银牌会员","来自微信购物","False","4","好评","2015-10-14 20:36:27","2015-10-12 20:22:37","2","1015650","还可以，烘干时燥音太大，物流送货安装明明普通水龙头可以按装，还要我去买专用水龙头"
"aZvRUHgjcZqe","","金牌会员","来自微信购物","False","5","好评","2015-10-14 20:19:27","2015-10-10 20:40:21","4","1015650","不知道洗衣机还能以旧换新，原先用的就是海尔的，用了15年，新宝贝也不错省水，洗的很干净，就是刚开始用，味道大了些，总以为烧线了，摸摸线也没温度，洗了两次味就小些了。"
"里***丽","北京","金牌会员","来自京东iPhone客户端","True","5","好评","2015-10-14 15:39:01","2015-10-08 11:47:24","6","1015650","海尔的售后服务是我用的家电里最棒的！京东的服务也是一流的！
"
"haiyun112106","湖北","PLUS会员[试用]","","False","5","好评","2015-10-14 15:28:17","2015-10-08 14:31:45","6","1015650","还好"
"likuo66","天津","金牌会员","","False","5","好评","2015-10-14 14:45:20","2015-10-07 22:00:15","7","1015650","洗衣效果不知道，还没用，不过看着很不错~~还有一点，洗衣机下面是空的，说是为了散热更好~但是我总觉得这样容易受潮"
"一***饭","湖南","金牌会员","来自京东Android客户端","True","5","好评","2015-10-14 14:28:32","2015-10-01 09:01:32","13","1015650","和冰箱一起十一的时候活动买的，看起来还可以，暂时还没用"
"质***问","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-14 14:22:48","2015-09-22 20:40:00","22","1015650","好，老板热情，快递给力，质量有保证！"
"君***计","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-14 14:22:19","2015-09-22 20:39:41","22","1015650","多次购买了，很好的质量，价格实惠。期待着下次的交易！ "
"时***基","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-14 14:21:51","2015-09-22 20:39:19","22","1015650","确认晚了，速度很快， 真心不错的，非常好，还会继续光顾的"
"统***共","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-14 14:20:52","2015-09-22 20:39:00","22","1015650","值得购买，谢谢掌柜送的礼物，也漂亮。 "
"日***作","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-14 14:20:22","2015-09-22 20:38:40","22","1015650","收到了，质量真的很好的，正品，同事们都说好，价格比外面的便宜多了，这品牌值得信赖的。"
"低***委","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-14 14:19:50","2015-09-22 20:38:11","22","1015650","正品，店家服务态度好，相信我"
"董***世","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-14 14:18:52","2015-09-22 20:28:18","22","1015650","我个人觉得实物比照片更加好看，很不错的，我很喜欢。 "
"积***京","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-14 14:18:20","2015-09-22 20:31:14","22","1015650","物美价廉，值得购买！不错啦。"
"由***冯","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-14 14:17:53","2015-09-22 20:27:46","22","1015650","很好，是真的，大方的，很喜欢。 "
"青***水","广东","金牌会员","来自京东Android客户端","True","5","好评","2015-10-14 14:17:35","2015-10-08 14:50:01","6","1015650","还可以。。。。。。。。。。。。"
"业***确","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-14 14:17:20","2015-09-22 20:30:47","22","1015650","一如既往的好。同事们看了都要来买了，哈哈哈。"
"别***纯","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-14 14:16:55","2015-09-22 20:27:15","22","1015650","很精致，不错，价格很合适。"
"纯***希","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-14 14:15:54","2015-09-22 20:26:43","22","1015650","多次购买了，很好的质量，价格实惠。期待着下次的交易！ "
"使***计","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-14 14:15:23","2015-09-22 20:24:21","22","1015650","自认为较好.比如这款"
"轮***严","","铜牌会员","来自京东Android客户端","True","5","好评","2015-10-14 14:14:49","2015-09-22 20:25:55","22","1015650","发货速度很快，还有谢谢送的小礼物。 "
"美***寒","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-14 14:14:31","2015-09-22 20:23:45","22","1015650","打开一看，非常好，喜欢！我个人比较挑的，不过见到货品踏实了。非常不错！还有接待我的客服态度也很好，耐心！祝你们生意兴隆！ "
"做***队","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-14 14:13:59","2015-09-22 20:23:18","22","1015650","很好，帮朋友买的，朋友很喜欢"
"生***参","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-14 14:13:01","2015-09-22 20:24:54","22","1015650","想入手的别犹豫了，赶快入手把，很好的哦，"
"多***都","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-14 14:12:31","2015-09-22 20:22:41","22","1015650","这个价格买到真的很划算。 "
"娟***翠","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-14 14:12:03","2015-09-22 20:21:41","22","1015650","总之，我比较喜欢，跟我想象中的没多大偏差。"
"-我对你何止一句想念","上海","钻石会员","","False","5","好评","2015-10-14 12:50:00","2015-10-12 10:56:49","2","1015650","感觉挺不错的吧1时间检验质量"
"谢***4","","银牌会员","","False","4","好评","2015-10-14 12:16:02","2015-10-10 12:50:38","4","1015650","各方面还可以，就是服务有待提高，时间有点晚，不是京东以前的态度，问什么不知道，基本的讲解还是有待培训，别光顾着卖货，醉基本的操作流程可以讲解一下，比看说明书强10倍不是吗？"
"j***1","四川","银牌会员","来自京东iPhone客户端","True","5","好评","2015-10-14 10:31:18","2015-09-17 23:09:57","27","1015650","质量还是挺好的，也挺好用的。

"
"jd_SULEI","江苏","金牌会员","","False","5","好评","2015-10-14 09:53:30","2015-08-03 06:59:15","72","1015650"," "
"d***0","河北","钻石会员","来自京东Android客户端","True","5","好评","2015-10-14 09:52:32","2015-10-05 18:09:45","9","1015650","因为家里不是一直有水，在村里，全自动的洗衣机不能用，不过没关系，应该有能用到的时候"
"r***n","江苏","钻石会员","来自京东Android客户端","True","5","好评","2015-10-13 22:56:58","2015-10-10 20:58:12","3","1015650","价格真便宜的，滚筒洗衣机不错"
"平***位","四川","金牌会员","来自京东Android客户端","True","5","好评","2015-10-13 21:45:28","2015-08-30 00:09:36","44","1015650","很不错的东东，值得一买。"
"y***b","四川","钻石会员","来自京东Android客户端","True","5","好评","2015-10-13 21:05:48","2015-10-01 07:26:15","12","1015650","还可以，，，，，，，"
"a***砖","北京","钻石会员","来自京东Android客户端","True","5","好评","2015-10-13 20:53:27","2015-10-08 14:28:38","5","1015650","刚到，还没使用～～～～～～～"
"1***2","湖北","银牌会员","来自京东Android客户端","True","5","好评","2015-10-13 20:14:39","2015-10-11 19:22:50","2","1015650","洗衣机不错，师傅安装后给试用了，声音不是很大，还好用&hellip;&hellip;觉得直，希望用的久点"
"j***0","","金牌会员","来自京东Android客户端","True","5","好评","2015-10-13 20:02:05","2015-10-09 17:09:59","4","1015650","好好好，一分钱一分货，快递很给力，送货上门还包安装，还教我如何使用"
"丽***8","","金牌会员","来自京东Android客户端","True","5","好评","2015-10-13 17:01:00","2015-10-04 11:59:38","9","1015650","很好很好很好很好很好很好很好很好"
"c***g","","钻石会员","来自京东Android客户端","True","5","好评","2015-10-13 16:46:42","2015-10-11 12:33:12","2","1015650","送货员的冷漠让人伤心，没有京东一惯的热诚，产品未用已经因此大打折扣，因为我这台洗衣机是因为上一台质量问题申请退换货的，退换货让我额外产生了资金损失，现在送货员这冷漠真让人难受，对京东印象大打折扣"
"j***w","","钻石会员","来自京东iPhone客户端","True","5","好评","2015-10-13 16:46:02","2015-10-12 17:51:08","1","1015650","物流很快，东西还是不错的。
"
"二***筝","四川","钻石会员","来自京东Android客户端","True","5","好评","2015-10-13 15:42:09","2015-10-05 11:57:09","8","1015650","洗衣机还将就，用过了，效果不错！"
"坑***流","北京","钻石会员","","False","4","好评","2015-10-13 15:31:08","2015-10-05 22:24:06","8","1015650","很一般吧，比起之前4千多的噪音大很多，但是毕竟一分钱一分货。"
"红***3","","金牌会员","","False","5","好评","2015-10-13 14:27:39","2015-09-23 17:50:45","20","1015650","洗的挺干净的。希望给个红包就更好了。"
"睿***2","江苏","钻石会员","","False","5","好评","2015-10-13 12:08:32","2015-10-06 10:16:31","7","1015650","第一次用滚筒洗衣机，还看不出来什么，后续追评"
"m***5","","金牌会员","","False","5","好评","2015-10-13 09:57:59","2015-09-17 23:11:19","26","1015650","使用了一次，感觉还凑合"
"炒***柄","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-13 07:43:37","2015-09-23 22:05:48","20","1015650","很不错,感觉很好,在京东购物就是放心!!"
"群***V","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-13 07:42:55","2015-09-23 22:09:33","20","1015650","价格便宜,，不错。。。。赞"
"氧***P","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-13 07:41:07","2015-09-23 23:23:01","20","1015650","价格便宜,购物首选就是京东!！"
"紫***w","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-13 07:39:59","2015-09-23 23:18:59","20","1015650","送货的不错，快递给力哈。"
"担***p","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-13 07:39:20","2015-09-23 23:16:21","20","1015650","价格便宜,购物首选就是京东!！"
"户***T","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-13 07:36:50","2015-09-23 23:13:46","20","1015650","满意，物超所值,快递给力哈。"
"光***A","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-13 07:35:39","2015-09-23 23:02:04","20","1015650","不错哦不错哦不错哦不错哦"
"序***L","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-13 07:34:58","2015-09-23 22:28:31","20","1015650","不错的东西不错的东西"
"j***u","江西","银牌会员","来自京东Android客户端","True","5","好评","2015-10-13 00:25:16","2015-10-02 14:23:31","11","1015650","包装很严密，做工看起来很不错。发货很快，正在装修中。"
"j***w","江西","银牌会员","来自京东Android客户端","True","5","好评","2015-10-13 00:24:50","2015-10-02 14:22:55","11","1015650","我家工人说质量不错，性价比高，安装以后很好用，卖家人很好，耐心解答我的问题，发货快，包装无破损 "
"j***q","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-13 00:23:59","2015-10-02 14:22:10","11","1015650","确实不错，比想象的好"
"j***b","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-13 00:23:35","2015-10-02 14:20:47","11","1015650","开关很不错，质量也挺好"
"j***f","江西","银牌会员","来自京东Android客户端","True","5","好评","2015-10-13 00:22:43","2015-10-01 21:20:17","12","1015650","还没用，我看还行。到时追平"
"j***k","湖北","银牌会员","来自京东Android客户端","True","5","好评","2015-10-13 00:22:19","2015-10-01 21:19:08","12","1015650","商家的态度很好，前一次发货过来少了个东西，但是联系客服之后第二天马上补发货了，"
"j***x","","铜牌会员","来自京东Android客户端","True","5","好评","2015-10-13 00:21:22","2015-10-01 21:17:04","12","1015650","质量很好，物有所值，客服很给力，态度很好"
"j***i","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-13 00:20:48","2015-10-01 21:13:20","12","1015650","看样子还不错，先好评吧"
"j***h","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-13 00:19:54","2015-10-01 21:12:59","12","1015650","价格很实惠，送货很快"
"j***n","湖北","银牌会员","来自京东Android客户端","True","5","好评","2015-10-13 00:19:30","2015-10-01 21:11:35","12","1015650","好的产品，需要一个好的服务来支持，而德力西都具备了 "
"j***l","浙江","银牌会员","来自京东Android客户端","True","5","好评","2015-10-12 23:55:33","2015-10-02 14:32:04","10","1015650","颜色好看，材料环保，装上非常漂亮"
"j***f","四川","银牌会员","来自京东Android客户端","True","5","好评","2015-10-12 23:54:25","2015-10-02 14:26:34","10","1015650","看着美观设计很好很喜欢"
"j***h","湖北","银牌会员","来自京东Android客户端","True","5","好评","2015-10-12 23:54:19","2015-10-01 21:23:28","11","1015650","看着美观设计很好很喜欢"
"j***z","湖北","银牌会员","来自京东Android客户端","True","5","好评","2015-10-12 23:53:47","2015-10-01 21:22:53","11","1015650","冲着品牌来的，以前也是用的这个牌子，质量做工很好"
"j***y","浙江","铜牌会员","来自京东Android客户端","True","5","好评","2015-10-12 23:53:45","2015-10-01 21:21:33","11","1015650","质量不错，客服态度很好，物流也很快！ "
"j***r","浙江","铜牌会员","来自京东Android客户端","True","5","好评","2015-10-12 23:53:15","2015-10-01 21:21:00","11","1015650","大品牌了，质量还是可靠的，值得信赖，购买没问题。"
"j***x","广东","铜牌会员","来自京东Android客户端","True","5","好评","2015-10-12 23:53:13","2015-10-01 21:18:22","11","1015650","价格很优惠 服务也很好 东西不错 哈哈.........质量很好 希望更多的朋友信赖 "
"j***u","广东","铜牌会员","来自京东Android客户端","True","5","好评","2015-10-12 23:52:41","2015-10-01 21:17:36","11","1015650","本着良心说话：还没安装，肉眼感观插座质量还行！"
"j***t","江西","铜牌会员","来自京东Android客户端","True","5","好评","2015-10-12 23:52:34","2015-10-01 21:16:25","11","1015650","外观质量不错，做工细致。正品 "
"j***m","湖北","铜牌会员","来自京东Android客户端","True","5","好评","2015-10-12 23:51:54","2015-10-01 21:16:07","11","1015650","插座质感不错，而且不容易脏，很好清洁"
"j***s","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-12 23:51:32","2015-10-01 21:15:11","11","1015650","家里全用它，非常好。好好好好好好"
"j***s","江西","铜牌会员","来自京东Android客户端","True","5","好评","2015-10-12 23:50:59","2015-10-01 21:13:51","11","1015650","好好好，很满意，下次再买，挺好的。"
"j***y","广东","银牌会员","来自京东Android客户端","True","5","好评","2015-10-12 23:50:57","2015-10-01 21:09:00","11","1015650","用过这么多插座，这回居然是铁架的。做工还可以吧，对得起这个价。接线柱咬合很紧。"
"j***f","湖北","铜牌会员","来自京东Android客户端","True","5","好评","2015-10-12 23:50:25","2015-10-01 21:08:03","11","1015650","手感很不错^_^ 好评 ，下次再来"
"j***y","江西","铜牌会员","来自京东Android客户端","True","5","好评","2015-10-12 23:49:54","2015-10-01 19:02:31","11","1015650","这家店还好吧。来买过几次了 服务老客户非常周到 以后还常来！"
"j***v","江西","银牌会员","来自京东Android客户端","True","5","好评","2015-10-12 23:49:46","2015-10-01 18:57:18","11","1015650","牌子货就是不一样，很有质感"
"j***g","湖南","铜牌会员","来自京东Android客户端","True","5","好评","2015-10-12 23:49:09","2015-10-01 18:55:36","11","1015650","发货很快包装也好质量看着不错物有所值等师傅安装好"
"j***f","江西","铜牌会员","来自京东Android客户端","True","5","好评","2015-10-12 23:48:34","2015-10-01 18:52:50","11","1015650","还没用，我看还行。到时追平"
"j***5","江苏","金牌会员","来自京东iPhone客户端","True","5","好评","2015-10-12 22:13:33","2015-05-24 23:13:37","141","1015650","不错，蛮好用的！送货也很给力！售后安装很满意！"
"JDNC12","上海","钻石会员","来自京东Android客户端","True","5","好评","2015-10-12 21:48:14","2015-10-08 11:58:03","4","1015650","送过来之后打开转了几下还行，外观好看，不错"
"皮***迪","","金牌会员","来自京东iPhone客户端","True","5","好评","2015-10-12 21:34:22","2015-06-18 22:54:12","116","1015650","蛮好蛮好蛮好蛮好蛮好蛮好蛮好蛮好"
"jd_jiang6203","广东","钻石会员","来自京东Android客户端","True","5","好评","2015-10-12 20:29:28","2015-10-07 18:23:32","5","1015650","好像还不错，用用再看吧！"
"孟***驰","辽宁","钻石会员","来自京东Android客户端","True","5","好评","2015-10-12 19:38:28","2015-08-22 13:01:40","51","1015650","用起来方便，就是时间有点久， 甩干比较彻底，拿出来半干了。"
"p***8","上海","钻石会员","来自京东iPhone客户端","True","5","好评","2015-10-12 16:45:38","2015-10-08 09:37:45","4","1015650","用了10年了LG退役了，入了这款海尔的，目前很好，希望能再用10年"
"q***5","广东","银牌会员","","False","5","好评","2015-10-12 16:22:32","2015-06-17 00:01:44","117","1015650","好评。。。。。。。。。。"
"1***m","山东","钻石会员","来自京东Android客户端","True","5","好评","2015-10-12 15:43:52","2015-09-18 22:59:05","24","1015650","这位先森颜值蛮好，送装超级及时，都是头天晚上十一点下单，第二天大早上师傅就给打电话安排送货了。唯一的问题是噪声太大，买的时候走神了，以为这是变频了，结果造成一洗衣服就仿佛置身于希望的田野上，充满了拖拉机的可爱，与我们家的田园风格很搭配。哈哈哈，不过他的到来终究是解放了我的双手。下次注意，买的时候要看好。信任京东。"
"右***生","","钻石会员","来自京东iPhone客户端","True","5","好评","2015-10-12 15:32:02","2015-09-24 20:30:44","18","1015650","正品，购买、安装到现在使用，都没费心，好评"
"b***e","陕西","钻石会员","来自京东iPhone客户端","True","5","好评","2015-10-12 15:19:30","2015-05-18 22:08:13","147","1015650","好用，希望多用几年，"
"H***i","北京","金牌会员","","False","5","好评","2015-10-12 15:01:04","2015-05-05 09:32:22","160","1015650","还算不错、、、、、、、、、、、、、、、、、、、、、"
"F***t","河南","PLUS会员","","False","5","好评","2015-10-12 13:53:30","2015-10-07 22:32:39","5","1015650","尺寸正好可以放到卫生间的角落，小巧。控制键设计简洁，使用方便。"
"k***i","北京","钻石会员","来自京东iPhone客户端","True","5","好评","2015-10-12 12:43:03","2015-10-08 11:45:45","4","1015650","不错～～～～～～～～～～～～"
"n***e","江苏","金牌会员","","False","5","好评","2015-10-12 10:23:25","2015-10-10 14:27:39","2","1015650","洗衣时间短，容量大，不错"
"j***1","山东","金牌会员","","False","5","好评","2015-10-12 09:39:57","2015-10-08 19:50:00","4","1015650","机器挺好，售后服务好，给点个赞，处理问题迅速，解决方案满意。"
"航***慧","山东","银牌会员","来自京东Android客户端","True","5","好评","2015-10-12 08:25:09","2015-08-13 01:54:33","60","1015650","商品已经收到了，很满意，5分"
"波***振","河南","金牌会员","来自京东Android客户端","True","5","好评","2015-10-12 07:45:25","2015-08-13 01:50:59","60","1015650","没想到这么好，很喜欢                                                                            "
"安***奇","辽宁","银牌会员","来自京东Android客户端","True","5","好评","2015-10-12 07:43:23","2015-08-13 01:50:51","60","1015650","暂时没有发现什么缺点，希望都挺好的。"
